"('TimeGMT', <class 'str'>, None, 30, 30, 3, True)","('date', <class 'datetime.date'>, None, 10, 10, 0, True)","('SourceSystemId', <class 'int'>, None, 19, 19, 0, True)","('DbAddr', <class 'int'>, None, 19, 19, 0, True)","('DbName', <class 'str'>, None, 80, 80, 0, True)","('EValue', <class 'float'>, None, 53, 53, 0, True)","('Year', <class 'str'>, None, 1024, 1024, 0, True)","('Month', <class 'str'>, None, 1024, 1024, 0, True)","('Day', <class 'str'>, None, 1024, 1024, 0, True)"
2024-01-01 08:27:00+00:00,2024-01-01,2,7456,Default Name,9.988426208496094,2024,1,1
2024-01-01 00:07:00+00:00,2024-01-01,2,7456,Default Name,9.628544807434082,2024,1,1
2024-01-01 09:57:00+00:00,2024-01-01,2,7456,Default Name,9.9802885055542,2024,1,1
2024-01-01 04:47:00+00:00,2024-01-01,2,7456,Default Name,9.556206703186035,2024,1,1
2024-01-01 23:35:00+00:00,2024-01-01,2,7456,Default Name,9.092339515686035,2024,1,1
2024-01-01 10:31:00+00:00,2024-01-01,2,7456,Default Name,9.524559020996094,2024,1,1
2024-01-01 01:15:00+00:00,2024-01-01,2,7456,Default Name,10.151185989379883,2024,1,1
2024-01-01 06:12:00+00:00,2024-01-01,2,7456,Default Name,9.591471672058105,2024,1,1
2024-01-01 09:47:00+00:00,2024-01-01,2,7456,Default Name,9.411531448364258,2024,1,1
2024-01-01 05:56:00+00:00,2024-01-01,2,7456,Default Name,9.95225715637207,2024,1,1
